SPRINGER_PROPERTY_ORG,SPRINGER_ID_ORG,SPRINGER_NAME_ORG,SPRINGER_NAME,NAME_UPPER_ALL,No,H4_Field,H4_Rank,H4_Source,Hisory_4,H3_Field,H3_Rank,H3_Source,History_3,H2_Field,H2_Rank,H2_Source,History_2,H1_Field,H1_Rank,H1_Source,History_1,Title,ALL,ALL_UPER,Acro,Source,Rank,Changed?,For,Column,MATCH,COMMENT
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/sle,International Conference on Software Language Engineering,,,1215,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
",International Conference on Software Language Engineering,International Conference on Software Language Engineering,INTERNATIONAL CONFERENCE ON SOFTWARE LANGUAGE ENGINEERING,SLE,CORE2014,B,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/icsr,International Conference on Software Reuse,,,1220,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0803 - Computer Software
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0803 - Computer Software
",International Conference on Software Reuse,International Conference on Software Reuse,INTERNATIONAL CONFERENCE ON SOFTWARE REUSE,ICSR,CORE2014,A,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/tap,International Conference on Tests and Proofs,,,1236,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
",International Conference on Tests and Proofs,International Conference on Tests and Proofs,INTERNATIONAL CONFERENCE ON TESTS AND PROOFS,TAP,CORE2014,B,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/asiacrypt,International Conference on the Theory and Application of Cryptology and Information Security,,,1243,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
",International Conference on the Theory and Application of Cryptology and Information Security,International Conference on the Theory and Application of Cryptology and Information Security,INTERNATIONAL CONFERENCE ON THE THEORY AND APPLICATION OF CRYPTOLOGY AND INFORMATION SECURITY,ASIACRYPT,CORE2014,A,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/tphol,International Conference on Theorem Proving in Higher Order Logics,,,2156,,,,,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Conference on Theorem Proving in Higher Order Logics,International Conference on Theorem Proving in Higher Order Logics,INTERNATIONAL CONFERENCE ON THEOREM PROVING IN HIGHER ORDER LOGICS,WPHOL,CORE2014,A,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/sat,International Conference on Theory and Applications of Satisfiability Testing,,,1250,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Conference on Theory and Applications of Satisfiability Testing,International Conference on Theory and Applications of Satisfiability Testing,INTERNATIONAL CONFERENCE ON THEORY AND APPLICATIONS OF SATISFIABILITY TESTING,SAT,CORE2014,A,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/itrust,International Conference on Trust Management,,,1252,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
",International Conference on Trust Management,International Conference on Trust Management,INTERNATIONAL CONFERENCE ON TRUST MANAGEMENT,iTrust,CORE2014,C,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/trustbus,"International Conference on Trust, Privacy and Security in Digital Business",,,1253,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","International Conference on Trust, Privacy and Security in Digital Business","International Conference on Trust, Privacy and Security in Digital Business","INTERNATIONAL CONFERENCE ON TRUST, PRIVACY AND SECURITY IN DIGITAL BUSINESS",TrustBus,CORE2014,B,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/vsmm,International Conference on Virtual Systems and Multimedia,,,1264,"

 Field Of Research: 1203 - Design Practice and Management
 ","

 Rank: C
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: C
||

 Field Of Research: 1203 - Design Practice and Management
 ","

 Field Of Research: 0806 - Information Systems
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 1203 - Design Practice and Management
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 1203 - Design Practice and Management
","

 Field Of Research: 0806 - Information Systems
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0806 - Information Systems
",International Conference on Virtual Systems and MultiMedia,International Conference on Virtual Systems and MultiMedia,INTERNATIONAL CONFERENCE ON VIRTUAL SYSTEMS AND MULTIMEDIA,VSMM,CORE2014,B,Yes,806,1203,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/icwe,International Conference on Web Engineering,,,1269,,,,,"

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0806 - Information Systems
",International Conference on Web Engineering,International Conference on Web Engineering,INTERNATIONAL CONFERENCE ON WEB ENGINEERING,ICWE,CORE2014,B,Yes,806,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/webist,International Conference on Web Information Systems and Technologies,,,1270,,"

 Rank: C
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: C
||","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
",International Conference on Web Information Systems and Technologies,International Conference on Web Information Systems and Technologies,INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS AND TECHNOLOGIES,WEBIST,CORE2014,C,No,806,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/wise,International Conference on Web Information Systems Engineering,,,1271,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0805 - Distributed Computing
","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0805 - Distributed Computing
","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0805 - Distributed Computing
",International Conference on Web Information Systems Engineering,International Conference on Web Information Systems Engineering,INTERNATIONAL CONFERENCE ON WEB INFORMATION SYSTEMS ENGINEERING,WISE,CORE2014,A,No,805,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/waim,International Conference on Web-Age Information Management,,,1272,,"

 Rank: C
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: C
||","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
",International Conference on Web-Age Information Management,International Conference on Web-Age Information Management,INTERNATIONAL CONFERENCE ON WEB-AGE INFORMATION MANAGEMENT,WAIM,CORE2014,C,No,806,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/wwca,International Conference on Worldwide Computing and Its Applications,,,1277,,"

 Rank: C
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: C
||","

 Field Of Research: 0899 - Other Information and Computing Sciences
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0899 - Other Information and Computing Sciences
","

 Field Of Research: 0899 - Other Information and Computing Sciences
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0899 - Other Information and Computing Sciences
","

 Field Of Research: 0899 - Other Information and Computing Sciences
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0899 - Other Information and Computing Sciences
",International Conference on Worldwide Computing and Its Applications,International Conference on Worldwide Computing and Its Applications,INTERNATIONAL CONFERENCE ON WORLDWIDE COMPUTING AND ITS APPLICATIONS,WWCA,CORE2014,C,No,899,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/ijcai,International Joint Conference on Artificial Intelligence,,,1313,,"

 Rank: A*
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A*
||","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: A*
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A*
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: A*
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A*
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",International Joint Conference on Artificial Intelligence,International Joint Conference on Artificial Intelligence,INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE,IJCAI,CORE2014,A*,Yes,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/semweb,International Semantic Web Conference,,,1338,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0804 - Data Format
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
",International Semantic Web Conference,International Semantic Web Conference,INTERNATIONAL SEMANTIC WEB CONFERENCE,ISWC,CORE2014,A,Yes,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/supercomputer,International Supercomputing Conference,,,1340,,,,,"

 Field Of Research: 0805 - Distributed Computing
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0805 - Distributed Computing
","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0805 - Distributed Computing
","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0805 - Distributed Computing
",International Supercomputing Conference,International Supercomputing Conference,INTERNATIONAL SUPERCOMPUTING CONFERENCE,ISC,CORE2014,C,No,805,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/sagt,International Symposium on Algorithmic Game Theory,,,1348,,,,,"

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Symposium on Algorithmic Game Theory,International Symposium on Algorithmic Game Theory,INTERNATIONAL SYMPOSIUM ON ALGORITHMIC GAME THEORY,SAGT,CORE2014,B,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/isaac,International Symposium on Algorithms and Computation,,,1349,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Symposium on Algorithms and Computation,International Symposium on Algorithms and Computation,INTERNATIONAL SYMPOSIUM ON ALGORITHMS AND COMPUTATION,ISAAC,CORE2014,A,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/atva,International Symposium on Automated Technology for Verification and Analysis,,,1357,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0803 - Computer Software
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0803 - Computer Software
",International Symposium on Automated Technology for Verification and Analysis,International Symposium on Automated Technology for Verification and Analysis,INTERNATIONAL SYMPOSIUM ON AUTOMATED TECHNOLOGY FOR VERIFICATION AND ANALYSIS,ATVA,CORE2014,A,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/complife,International Symposium on Computational Life Science,,,1368,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",International Symposium on Computational Life Science,International Symposium on Computational Life Science,INTERNATIONAL SYMPOSIUM ON COMPUTATIONAL LIFE SCIENCE,CompLife,CORE2014,B,No,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/iscis,International Symposium on Computer and Information Sciences,,,1369,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
","

 Field Of Research: 0806 - Information Systems
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0806 - Information Systems
",International Symposium on Computer and Information Sciences,International Symposium on Computer and Information Sciences,INTERNATIONAL SYMPOSIUM ON COMPUTER AND INFORMATION SCIENCES,ISCIS,CORE2014,C,Yes,806,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/flops,International Symposium on Functional and Logic Programming,,,1382,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Symposium on Functional and Logic Programming,International Symposium on Functional and Logic Programming,INTERNATIONAL SYMPOSIUM ON FUNCTIONAL AND LOGIC PROGRAMMING,FLOPS,CORE2014,A,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/isola,"International Symposium On Leveraging Applications of Formal Methods, Verification and Validation",,,1396,,,,,"

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","International Symposium on Leveraging Applications of Formal Methods, Verification and Validation","International Symposium on Leveraging Applications of Formal Methods, Verification and Validation","INTERNATIONAL SYMPOSIUM ON LEVERAGING APPLICATIONS OF FORMAL METHODS, VERIFICATION AND VALIDATION",ISoLA,CORE2014,C,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/lopstr,International Symposium on Logic-Based Program Synthesis and Transformation,,,1397,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Symposium on Logic-based Program Synthesis and Transformation,International Symposium on Logic-based Program Synthesis and Transformation,INTERNATIONAL SYMPOSIUM ON LOGIC-BASED PROGRAM SYNTHESIS AND TRANSFORMATION,LOPSTR,CORE2014,B,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/mfcs,International Symposium on Mathematical Foundations of Computer Science,,,1398,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Symposium on Mathematical Foundations of Computer Science,International Symposium on Mathematical Foundations of Computer Science,INTERNATIONAL SYMPOSIUM ON MATHEMATICAL FOUNDATIONS OF COMPUTER SCIENCE,MFCS,CORE2014,A,Yes,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/isnn,International Symposium on Neural Networks,,,1402,,,,,"

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",International Symposium on Neural Networks,International Symposium on Neural Networks,INTERNATIONAL SYMPOSIUM ON NEURAL NETWORKS,ISNN,CORE2014,C,No,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/isotas,International Symposium on Object Technologies for Advanced Software,,,1404,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
",International Symposium on Object Technologies for Advanced Software,International Symposium on Object Technologies for Advanced Software,INTERNATIONAL SYMPOSIUM ON OBJECT TECHNOLOGIES FOR ADVANCED SOFTWARE,ISOTAS,CORE2014,C,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/ssd,International Symposium on Spatial Databases,,,1416,"

 Field Of Research: 0909 - Geomatic Engineering 
","

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||

 Field Of Research: 0909 - Geomatic Engineering 
 ","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0909 - Geomatic Engineering 
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0909 - Geomatic Engineering 
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
",International Symposium on Spatial Databases,International Symposium on Spatial Databases,INTERNATIONAL SYMPOSIUM ON SPATIAL DATABASES,SSTD,CORE2014,A,No,804,909,by name,
